generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
139,0.3626482,0.4530894,1.4068085
140,0.38392314,0.48202354,1.0780709
141,0.35058883,0.44282934,1.4328609
142,0.38353786,0.47737208,1.0618417
143,0.38171145,0.47849762,1.100756
144,0.34470394,0.43507645,1.3099769
145,0.4044932,0.50341904,1.1889486
146,0.3544416,0.44812492,1.4091284
147,0.36876047,0.45963892,1.3429925
148,0.3595627,0.45134205,1.1940532
149,0.38117927,0.4729318,0.9756696
150,0.35804418,0.44440353,0.9582994
151,0.3541739,0.44984224,1.1976268
152,0.34087202,0.43670362,0.99937737
153,0.38397643,0.48521948,1.1391351
154,0.3786827,0.47492653,1.1458337
155,0.3660924,0.45874035,1.0260451
156,0.40098366,0.4980775,1.109424
157,0.35264128,0.44600633,1.0926791
158,0.35588846,0.44141486,1.1659987
159,0.34774593,0.4344824,1.1920463
160,0.39581278,0.48978886,1.1129062
161,0.44916824,0.5517333,1.1900712
162,0.38118416,0.47730416,1.146975
163,0.35910165,0.4505666,1.1101066
164,0.36152664,0.45973748,1.1132807
165,0.3903335,0.49450415,1.1810745
166,0.36438933,0.4664294,1.2567482
167,0.3487642,0.44968957,1.1574196
168,0.34349892,0.44292876,1.1961042
169,0.3479706,0.44262195,1.2358485
170,0.3581849,0.4697182,1.2389636
171,0.3458432,0.44553244,1.0293933
172,0.35568258,0.45419767,1.1583264
173,0.35540125,0.4603529,1.1923543
174,0.35270342,0.4522606,1.1241016
175,0.3375524,0.4371546,1.1895058
176,0.3472319,0.44446108,0.9591562
177,0.34044653,0.4383986,0.9481979
178,0.34893018,0.44140214,1.0115424
179,0.3447207,0.43774813,1.2688513
180,0.36239615,0.45869994,1.1754795
181,0.42530134,0.5306543,1.08955
182,0.3526015,0.44463992,0.95903826
183,0.39063105,0.48723954,1.2757367
184,0.36091122,0.45576283,1.0595453
185,0.3591405,0.454913,1.1993452
186,0.34566998,0.43838623,0.9993847
187,0.35035077,0.44746387,1.0904675
188,0.38573366,0.48590434,1.1697221
189,0.34980705,0.44379982,1.2102439
190,0.33485907,0.4323787,1.1388948
191,0.3344383,0.42420152,1.1057775
192,0.3577781,0.45854762,1.0011376
193,0.32705998,0.41963887,1.0067286
194,0.34389547,0.44145656,1.0312685
195,0.3674554,0.4682066,1.0478646
196,0.341496,0.4372613,1.0679334
197,0.35131505,0.44379583,0.9499699
198,0.33901185,0.4306593,1.1287549
199,0.35024816,0.4455767,0.9566929
200,0.38379374,0.4809825,1.2068254
201,0.34950203,0.43916878,1.1375399
202,0.37205637,0.4739364,1.0829868
203,0.3888908,0.48143598,1.0044249
204,0.39283383,0.49594837,1.219647
205,0.3477311,0.44300157,0.9928962
206,0.3418377,0.44124478,1.1684334
207,0.35206518,0.44443402,1.0330297
208,0.3455913,0.4381072,1.0248936
209,0.3278318,0.42512864,1.1063063
210,0.3690419,0.46610618,1.0678705
211,0.34580496,0.43783295,0.9770225
212,0.3496423,0.44715178,1.1432235
213,0.35349774,0.45688558,1.0793945
214,0.37182885,0.47409165,1.0035318
215,0.36147755,0.45876178,1.0337933
216,0.33771783,0.43437213,1.0757521
217,0.3641287,0.46698737,1.2319497
218,0.34705028,0.43963704,1.1067656
219,0.35954678,0.45833755,1.0697944
220,0.32964835,0.42349708,0.982433
221,0.33206803,0.4296708,1.2038928
222,0.3360454,0.43086275,1.2724195
223,0.34859762,0.4468831,1.1284511
224,0.38546956,0.48021644,1.2070827
225,0.34451205,0.43957216,1.1131245
226,0.3746593,0.472815,1.2008007
227,0.36072338,0.45863837,1.2442954
228,0.33783644,0.43826547,1.3714952
229,0.3466893,0.44217333,1.0903808
230,0.37076354,0.46033978,1.0867796
231,0.34409615,0.44165918,1.0968118
232,0.36874768,0.46931747,1.338374
233,0.34154093,0.44105566,1.1991163
234,0.3713122,0.4717518,1.1334717
235,0.35365453,0.45106468,1.0789919
236,0.34913558,0.44590628,1.0990934
237,0.3720562,0.4678734,1.0469077
238,0.34989685,0.44780666,0.97951263
239,0.33557284,0.4345234,1.2477582
240,0.35145056,0.4546112,1.0927885
241,0.37272462,0.47081792,1.0412034
242,0.37209496,0.4729279,0.98001444
243,0.35067946,0.44887552,1.069511
244,0.3274264,0.42491817,1.1008207
245,0.35773182,0.45579153,1.0913622
246,0.35812637,0.45278767,0.91931796
247,0.36362717,0.462325,1.1278598
248,0.35795063,0.45646682,1.0937638
249,0.3859836,0.48250175,1.0508382
250,0.32610628,0.42591712,1.0086488
251,0.37185186,0.4715475,1.2216595
252,0.4351463,0.5390082,1.1673493
253,0.3293695,0.4177753,0.87022436
254,0.39049548,0.49354902,1.0878943
255,0.347268,0.4435997,0.9303054
256,0.33864892,0.4350613,1.1119609
257,0.3374297,0.43279362,1.0915184
258,0.33818555,0.4341536,1.0632396
259,0.33693588,0.43896055,1.0718105
260,0.44680974,0.5520874,1.0454234
261,0.4104725,0.5112376,1.1474458
262,0.35052088,0.44852555,0.92839986
263,0.35360923,0.4480802,1.1319755
264,0.33582023,0.4307633,1.201085
265,0.3361959,0.4310053,1.0058367
266,0.36563504,0.46410426,0.98996305
267,0.35028887,0.44589108,1.1111404
268,0.3289655,0.42941016,1.088342
269,0.3443537,0.4394648,1.0177226
270,0.37653643,0.47970113,1.1504557
271,0.33596817,0.4353852,1.1947596
272,0.33968392,0.44472513,1.0247052
273,0.33867908,0.4385846,1.0627079
274,0.3821457,0.47941968,1.2441363
275,0.3416354,0.43775722,1.0350866
276,0.36942112,0.47168255,1.0742047
277,0.3791769,0.47547093,1.0063045
