generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
158,0.24070676,0.30900183,1.0487497
159,0.23584424,0.29984555,1.0064424
160,0.23534882,0.3047395,0.9560896
161,0.23449136,0.3034867,1.1237954
162,0.23790248,0.3077449,1.2705594
163,0.234663,0.3076031,1.2384341
164,0.23745319,0.3047387,1.0626833
165,0.23857799,0.30663937,1.1512368
166,0.23774138,0.3070981,1.1757027
167,0.24152474,0.31246245,1.2009465
168,0.23121177,0.30287555,1.0095369
169,0.2325348,0.30856612,1.1055326
170,0.24312316,0.31347615,1.2757535
171,0.23665698,0.31299308,0.90077496
172,0.23519461,0.30872247,1.165928
173,0.23324136,0.3074054,1.1978283
174,0.23475228,0.29737997,1.037434
175,0.23847754,0.31304657,1.1061777
176,0.23381205,0.30520555,1.2259345
177,0.23188889,0.3020894,0.9606583
178,0.22558895,0.29891667,1.0260812
179,0.21786286,0.2956371,1.3674703
180,0.23318398,0.31825402,1.3111901
181,0.23162736,0.31265083,1.5562083
182,0.2344476,0.31003094,1.3726342
183,0.22810884,0.30785137,1.0018296
184,0.23535877,0.31187898,1.0858909
185,0.2324563,0.30604082,1.178218
186,0.22853784,0.29674655,1.2135292
187,0.2322597,0.30357555,1.0985609
188,0.22737424,0.28711855,1.1981945
189,0.23004594,0.2911195,1.2036759
190,0.22795294,0.2982288,0.9028659
191,0.22833675,0.29042128,0.86308444
192,0.2344061,0.30210644,1.095454
193,0.23505221,0.30362114,1.0371224
194,0.2333064,0.3001561,1.0953646
195,0.22586997,0.29721034,1.1175119
196,0.21952167,0.29106975,1.1064998
197,0.23134159,0.30303425,1.0117214
198,0.23738672,0.30504414,1.1191443
199,0.22771026,0.29190564,1.1161617
200,0.2337139,0.29994988,1.1155107
201,0.22822653,0.30061,1.113356
202,0.23005041,0.29493943,1.0776983
203,0.23632929,0.30831298,1.3536888
204,0.23374206,0.3050604,1.5061406
205,0.23218475,0.29767537,1.1600007
206,0.22474572,0.2914393,1.0982798
207,0.23152436,0.30264288,1.1089334
208,0.23143059,0.2988341,1.1870478
209,0.22887276,0.30311614,1.1112318
210,0.23296866,0.30632582,1.1802696
211,0.22083177,0.29734024,1.2321188
212,0.22899826,0.2982626,1.2748865
213,0.22859116,0.3028657,1.1490091
214,0.2355841,0.3154165,1.7227197
215,0.23073311,0.31177464,1.1788509
216,0.22672857,0.30772206,1.4740492
217,0.23168787,0.30416524,1.1645867
218,0.23284923,0.31519333,1.4246409
219,0.2325017,0.3166214,1.5935956
220,0.23292121,0.30596167,1.3482877
221,0.22766136,0.3086754,1.2276032
222,0.2299694,0.3075312,1.5681279
223,0.23278767,0.3126214,1.1729926
224,0.229674,0.30794182,1.3337041
225,0.23237558,0.31122544,1.323851
