generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
215,0.22784214,0.37921163,1.7805521
216,0.22939892,0.38696212,1.7818863
217,0.23050043,0.38857958,1.8333961
218,0.23103349,0.3806694,1.7588898
219,0.22977777,0.38779113,1.8140957
220,0.23654003,0.40875763,1.7940977
221,0.22714524,0.3928226,1.8634684
222,0.23162143,0.390453,1.6877028
223,0.23471485,0.40586942,1.8389038
224,0.23849832,0.39083377,1.7956383
225,0.22885312,0.39882714,1.9042795
226,0.23371391,0.4024131,1.7979258
227,0.22712493,0.38331404,2.3621418
228,0.22945063,0.39135227,1.9085678
229,0.2288245,0.3861063,1.8063396
230,0.22842868,0.37499088,1.7396293
231,0.22782032,0.3728922,1.7389067
232,0.22899891,0.3804963,1.8001343
233,0.22839242,0.38905174,2.3122356
234,0.22883378,0.38414267,1.7286382
235,0.2291528,0.391919,1.812369
236,0.23274826,0.40302542,1.9023037
237,0.22727929,0.39448443,1.9410907
238,0.22511137,0.39298353,1.7667192
239,0.23112567,0.38291773,1.8312496
240,0.23212695,0.3940422,1.8010114
241,0.23303187,0.3932529,2.0358727
242,0.2317528,0.39242172,2.224703
243,0.23499751,0.39148787,1.8920435
244,0.23479016,0.39439553,1.8021296
245,0.22920348,0.38096488,1.7857243
246,0.23002179,0.38023904,1.8349459
247,0.2216462,0.3820873,1.8895823
248,0.2266253,0.37554657,1.8839109
249,0.22575605,0.38323024,1.6900107
250,0.22683723,0.37349924,1.7845339
251,0.22685087,0.37320375,1.8275193
252,0.22416906,0.37252793,1.747202
253,0.22796114,0.39153817,1.8777148
254,0.22508264,0.3738571,1.6897742
255,0.22947879,0.39209178,1.8104205
256,0.22915863,0.38417792,1.6987224
257,0.22946775,0.37193367,1.7443078
258,0.22927298,0.3747802,1.9093517
259,0.22916688,0.39753985,1.8895197
260,0.22710443,0.3891017,1.9966525
261,0.22666839,0.38465816,1.9236634
262,0.22155456,0.37262988,2.0173614
263,0.23185912,0.38607925,2.025067
264,0.22895499,0.38566518,1.9280287
265,0.22422674,0.38063756,2.0499356
266,0.2295861,0.38690695,1.9101033
267,0.22596902,0.37403527,1.859651
268,0.22684623,0.37935302,2.010621
269,0.22895955,0.3789058,2.0124307
270,0.22788309,0.3843544,2.1481833
271,0.23120147,0.38562506,1.85612
272,0.22002017,0.37706792,1.7589867
273,0.21486855,0.35494512,1.7912096
274,0.22994168,0.39191252,1.9437398
275,0.23152304,0.372883,1.8735735
276,0.22506368,0.36413845,1.9683313
277,0.23198047,0.3733549,1.9686545
278,0.2298311,0.39422786,1.9577742
279,0.22753367,0.3720667,1.847618
280,0.22661692,0.37272733,1.9790161
281,0.22544122,0.37950465,1.9995254
282,0.22583419,0.3797324,1.9674735
283,0.22901098,0.38095972,1.9649701
284,0.22875568,0.3731654,1.9523059
285,0.22247477,0.37822232,1.8876991
286,0.22891201,0.3802921,1.9744902
287,0.22446041,0.37535027,1.5906785
288,0.2254087,0.36971137,1.9388746
289,0.22505333,0.39300415,1.9015735
290,0.23102641,0.3844389,1.8749056
291,0.22821075,0.380444,2.077345
292,0.22531946,0.3816582,1.9607528
293,0.22369942,0.37904325,1.8920437
294,0.22836393,0.386774,1.9808953
295,0.22507216,0.3713848,1.8843831
296,0.23003638,0.38830236,1.8864573
297,0.22946571,0.3850774,2.1424294
298,0.22828357,0.37450737,2.2504961
299,0.21986169,0.36719814,1.8698393
300,0.23506808,0.40181616,2.0719752
301,0.22637299,0.38278285,2.0706642
302,0.22693424,0.38684958,2.2030497
303,0.22957666,0.3827759,2.2482944
304,0.22756734,0.39318493,1.9581591
305,0.23094091,0.38050932,2.003093
306,0.2297017,0.3825092,1.9590597
307,0.22985543,0.37041768,1.7600882
308,0.22462995,0.37210062,1.9388885
309,0.22735354,0.37548313,1.9981045
310,0.22666931,0.3723012,2.156239
311,0.2272619,0.3701697,1.8799194
312,0.22830498,0.3842088,1.9776472
313,0.22869581,0.36922964,1.6536697
314,0.22707632,0.37074885,2.0344195
315,0.22777714,0.3749782,2.0348036
316,0.22847311,0.38828674,2.0116897
317,0.22679088,0.38914096,1.993375
318,0.2276222,0.37500396,2.2568958
319,0.23242173,0.3915768,2.032761
320,0.2254907,0.37688628,1.9658898
321,0.2299096,0.37029466,1.9928792
322,0.2287914,0.3815749,1.9920847
323,0.22571445,0.37680247,2.0281277
