generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
1,0.5500218,1.0977476,1.7855687
2,0.54902047,0.8823741,1.727415
3,0.53984743,0.75041884,1.5976542
4,0.5394103,0.66560036,1.4386779
5,0.5394103,0.62996835,1.404785
6,0.5394103,0.6144469,1.2722303
7,0.5394103,0.61395305,1.2748313
8,0.5394103,0.6202143,1.5961436
9,0.5340241,0.6109924,1.367055
10,0.53222287,0.61350536,1.3109218
11,0.53222287,0.6084431,1.3135799
12,0.53222287,0.5995198,1.2529536
13,0.53222287,0.59201443,1.1580374
14,0.5306824,0.6023166,1.4050536
15,0.5306824,0.5960017,1.3471951
16,0.5296907,0.59581155,1.3265705
17,0.5274739,0.59904474,1.2095433
18,0.5274739,0.6065144,1.2405351
19,0.5223664,0.6064595,1.3519392
20,0.5219318,0.61330646,1.3471951
21,0.5171368,0.61289567,1.3705988
22,0.49623248,0.60851824,1.2222733
23,0.49623248,0.61274004,1.2324629
24,0.49623248,0.6111431,1.3543047
25,0.49623248,0.61509526,1.3239821
26,0.49623248,0.6178935,1.404785
27,0.49623248,0.6052916,1.3867908
28,0.49623248,0.60398865,1.1719184
29,0.49505588,0.6096553,1.3464947
30,0.49505588,0.60685784,1.3449248
31,0.49505588,0.5963746,1.2039316
32,0.49505588,0.59355056,1.3544029
33,0.49505588,0.5932233,1.311471
34,0.49505588,0.5875263,1.2235531
35,0.48943964,0.5831778,1.3047451
36,0.49345988,0.5925022,1.2788262
37,0.48667762,0.5884509,1.3032146
38,0.4865524,0.5909062,1.2517967
39,0.4865524,0.5878254,1.2766125
40,0.4865524,0.586961,1.3681362
41,0.4865524,0.5899416,1.5119153
42,0.4865524,0.5891432,1.3704908
43,0.48204887,0.5857719,1.3848926
44,0.48204887,0.5782484,1.4055952
45,0.48204887,0.5788495,1.3858527
46,0.48204887,0.58170575,1.2572829
47,0.48138586,0.57560045,1.2719513
48,0.48138586,0.57207334,1.404785
49,0.48138586,0.57728565,1.3483555
50,0.48138586,0.58894837,1.4028844
51,0.44884267,0.5736736,1.5082079
52,0.44884267,0.5812091,1.3697643
53,0.44884267,0.5727926,1.4084221
54,0.44884267,0.57761204,1.4084221
55,0.44884267,0.5689881,1.0872089
56,0.44884267,0.5712394,1.2707068
57,0.44884267,0.5743017,1.2266438
58,0.44884267,0.57033503,1.2117261
59,0.43997052,0.56119484,1.2117261
60,0.44884267,0.55432516,1.4084221
61,0.4478467,0.55412894,1.404785
62,0.4478467,0.5503752,1.2764553
63,0.4478467,0.558689,1.3458847
64,0.4478467,0.5547649,1.2117261
65,0.4478467,0.5468248,1.404785
66,0.44641322,0.54188895,1.2981532
67,0.44641322,0.54993856,1.4835358
68,0.44768474,0.5500592,1.3939673
69,0.44768474,0.55581105,1.3294075
70,0.44768474,0.55258644,1.2117261
71,0.44768474,0.5446901,1.3162172
72,0.44768474,0.5513116,1.1730307
73,0.44553837,0.55284417,1.3294075
74,0.4442488,0.5543525,1.3924984
75,0.44182134,0.5483132,1.2631023
76,0.43548653,0.5444925,1.3188096
77,0.43548653,0.5413252,1.31729
78,0.43548653,0.54413736,1.4095984
79,0.43548653,0.5434334,1.2323467
80,0.43548653,0.54541934,1.3262331
81,0.43548653,0.54731894,1.2151386
82,0.43548653,0.54666346,1.1627659
83,0.43548653,0.54982173,1.2064623
84,0.43548653,0.5459181,1.2020527
85,0.43548653,0.5358047,1.2047058
86,0.43548653,0.54742455,1.3092767
87,0.43548653,0.5417958,1.2446761
88,0.43548653,0.54300416,1.2117002
89,0.43548653,0.54426616,1.2198275
90,0.43548653,0.539995,1.3376063
91,0.43548653,0.5455548,1.380164
92,0.43548653,0.5421503,1.2860662
93,0.43548653,0.53841555,1.1766173
94,0.43548653,0.5449284,1.3162172
95,0.43420663,0.54544395,1.1705282
96,0.43420663,0.54231536,1.3914298
97,0.43420663,0.5379308,1.3198057
98,0.43420663,0.5424555,1.2551452
99,0.43420663,0.5428626,1.3085678
100,0.43420663,0.5416936,1.2223874
101,0.43420663,0.5398737,1.1676522
102,0.43420663,0.5314559,1.343516
103,0.43420663,0.53428936,1.2701291
104,0.43420663,0.5425207,1.3206171
105,0.43420663,0.54451513,1.3355442
106,0.43420663,0.53541714,1.2736206
107,0.43420663,0.5400974,1.2871611
108,0.43420663,0.5428224,1.4076865
109,0.42227224,0.54353106,1.4959195
110,0.42227224,0.5415999,1.2858813
111,0.42227224,0.54515076,1.3135529
112,0.42227224,0.5516066,1.2294044
113,0.43321,0.54080045,1.3085678
114,0.43321,0.541396,1.4338037
115,0.43321,0.53469616,1.3724273
116,0.4341515,0.5443241,1.3204017
117,0.43417925,0.5431849,1.3491715
118,0.43417925,0.5438331,1.4047592
119,0.43417925,0.54219025,1.6270527
120,0.43417925,0.5433854,1.3559935
121,0.4338967,0.52614194,1.2712741
122,0.43417925,0.5381066,1.2289478
123,0.43321,0.52821654,1.2237743
124,0.43321,0.5349169,1.3914298
125,0.43321,0.5331663,1.342164
126,0.43321,0.52565485,1.2220595
127,0.43321,0.5291288,1.2950143
128,0.43321,0.52560264,1.2268058
129,0.4337792,0.53103113,1.1176305
130,0.4337792,0.5275668,1.2783722
131,0.43318334,0.52352166,1.1648148
132,0.43318334,0.53386635,1.2553123
133,0.43318334,0.53381467,1.1424302
134,0.43318334,0.5333645,1.4970886
135,0.43318334,0.5340982,1.2466732
136,0.43318334,0.54009664,1.1739166
137,0.43192506,0.5394886,1.1716306
138,0.43243375,0.53896606,1.2976544
139,0.43318334,0.5440666,1.2346207
140,0.43318334,0.5490708,1.2858529
141,0.43318334,0.54013723,1.3789093
142,0.43318334,0.54101753,1.3128483
143,0.43318334,0.5388277,1.2681462
144,0.43318334,0.54476964,1.254005
145,0.43318334,0.5342377,1.2331331
146,0.43318334,0.54354894,1.2274138
147,0.43318334,0.5321364,1.2902788
148,0.43318334,0.54339164,1.5136939
149,0.43318334,0.5337027,1.2959906
150,0.43318334,0.5381652,1.3914039
151,0.43318334,0.5438839,1.3170226
152,0.43318334,0.5340212,1.2976542
153,0.43318334,0.5388448,1.3990849
154,0.43318334,0.53906685,1.3173857
155,0.43318334,0.54599446,1.3059008
156,0.43318334,0.5347794,1.2331331
157,0.43318334,0.5321848,1.1595932
158,0.43318334,0.538326,1.3594329
159,0.43318334,0.5398921,1.3725892
160,0.43318334,0.54458374,1.2288214
161,0.43318334,0.537454,1.2117261
162,0.43318334,0.5354743,1.2314984
163,0.43318334,0.5357304,1.308895
164,0.43318334,0.5308641,1.2116935
165,0.43318334,0.5399612,1.4408935
166,0.4340515,0.5352647,1.3383217
167,0.43417925,0.53754956,1.3173857
168,0.43417925,0.5453349,1.3387941
169,0.43417925,0.53331447,1.3173857
170,0.43375227,0.5396012,1.3215696
171,0.43318334,0.54032505,1.277253
172,0.43318334,0.5339603,1.2367766
173,0.43318334,0.5290299,1.388705
174,0.43318334,0.53922343,1.2274138
175,0.43318334,0.5298286,1.3172417
176,0.43318334,0.53439856,1.256976
177,0.43318334,0.5395651,1.3459194
178,0.43318334,0.5345227,1.1079068
179,0.43318334,0.5314326,1.3659537
180,0.43318334,0.54000694,1.5003381
181,0.43318334,0.5266831,1.2331331
182,0.43318334,0.53639174,1.3272614
183,0.43318334,0.539823,1.2637186
184,0.43318334,0.539695,1.2216388
185,0.43318334,0.53798985,1.3906612
186,0.43318334,0.5447662,1.2858529
187,0.43318334,0.5392507,1.3693435
188,0.43318334,0.5412883,1.2858529
189,0.43318334,0.5482583,1.3793339
190,0.43318334,0.53417546,1.2073206
191,0.43318334,0.5405176,1.404785
192,0.43318334,0.5330107,1.1560242
193,0.43318334,0.53420496,1.340263
