generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
1,0.52925885,1.1028508,1.8564342
2,0.52925885,0.875464,1.6166824
3,0.52925885,0.74745756,1.5205578
4,0.52925885,0.6569288,1.3492503
5,0.52925885,0.62846994,1.321987
6,0.52925885,0.6098332,1.2802306
7,0.4996587,0.59998006,1.321987
8,0.51638097,0.5974366,1.230672
9,0.51621294,0.6006654,1.257316
10,0.49952623,0.5969045,1.1076972
11,0.49952623,0.59850234,1.2787228
12,0.4879506,0.5922759,1.257316
13,0.4879506,0.6012833,1.257316
14,0.4879506,0.60058373,1.404785
15,0.4879506,0.5899578,1.404785
16,0.4879506,0.5858736,1.1340495
17,0.4879506,0.5993514,1.257316
18,0.4792431,0.5856925,1.3869493
19,0.4792431,0.58234876,1.257316
20,0.4792431,0.57199657,1.1496532
21,0.4831351,0.5756746,1.404785
22,0.4792431,0.57185256,1.3116554
23,0.4792431,0.5725959,1.3917693
24,0.4792431,0.57272875,1.1901006
25,0.4792431,0.5787649,1.477201
26,0.47205028,0.56756353,1.3116554
27,0.4792431,0.57147,1.3000433
28,0.47207263,0.5690741,1.240892
29,0.47207263,0.56899005,1.3116554
30,0.47207263,0.5766201,1.404785
31,0.47207263,0.56688076,1.1437296
32,0.47207263,0.57602376,1.2787228
33,0.47207263,0.57011116,1.0788418
34,0.47207263,0.5754433,1.2140005
35,0.47207263,0.57871085,1.3362057
36,0.47207263,0.5714779,1.3686022
37,0.47053364,0.57622826,1.2971634
38,0.47207263,0.5739941,1.5080388
39,0.47207263,0.58805144,1.5054553
40,0.47207263,0.56670225,1.2135432
41,0.47207263,0.5561452,1.233571
42,0.46566078,0.5749564,1.3294888
43,0.4705298,0.5808262,1.404785
44,0.47207263,0.57281244,1.2781028
45,0.47207263,0.5856234,1.397048
46,0.47207263,0.5785505,1.1739179
47,0.47207263,0.5802576,1.357613
48,0.47078812,0.5764388,1.5074593
49,0.47207263,0.5668011,1.2928909
50,0.47207263,0.57365614,1.3822491
51,0.47207263,0.5726864,1.3885891
52,0.46947876,0.5755081,1.2818422
53,0.46947876,0.57334787,1.3576136
54,0.46947876,0.58326066,1.4230429
55,0.46947876,0.5706225,1.3585075
56,0.46947876,0.56775373,1.2139411
57,0.4700118,0.5744761,1.3659842
58,0.46957278,0.57045203,1.2787228
59,0.46487954,0.57815635,1.3470055
60,0.46896097,0.5747212,1.357613
61,0.4700118,0.5794594,1.3852453
62,0.46875772,0.5724004,1.1325636
63,0.4673605,0.5773006,1.2646582
64,0.4700118,0.5704978,1.3343263
65,0.4700118,0.57310736,1.7048419
66,0.4700118,0.56907636,1.2297728
67,0.4700118,0.57222664,1.2409576
68,0.4700118,0.5781393,1.2477465
69,0.46842566,0.57555073,1.3471951
70,0.46842566,0.5690434,1.286175
71,0.4682421,0.58099914,1.257316
72,0.4682421,0.5703073,1.31101
73,0.46487954,0.5701109,1.357613
74,0.46842566,0.5758634,1.5542233
75,0.46747848,0.5853123,1.3657244
76,0.46747848,0.5713627,1.3116554
77,0.46724826,0.5781952,1.4041696
78,0.46842566,0.5863026,1.3975928
79,0.46842566,0.58629465,1.404785
80,0.46842566,0.58593917,1.3975669
81,0.46842566,0.57418376,1.3116554
82,0.46842566,0.57351196,1.3309041
83,0.46842566,0.57856905,1.5647705
84,0.46842566,0.5754488,1.3031818
85,0.46842566,0.57506603,1.4109242
86,0.4646985,0.57634556,1.4259576
87,0.4646985,0.5716222,1.3983202
88,0.4567773,0.5798926,1.3011439
89,0.4567773,0.5726801,1.3044571
90,0.4567773,0.5706076,1.2263389
91,0.46841276,0.5697069,1.3040484
92,0.46842566,0.570523,1.5146568
93,0.46842566,0.5694031,1.247783
94,0.46820286,0.5682979,1.3689553
95,0.46820286,0.56925285,1.3503305
96,0.46820286,0.57887745,1.2092628
97,0.46820286,0.58090466,1.404785
98,0.46820286,0.5738577,1.2411257
99,0.46820286,0.5621528,1.2498518
100,0.46325532,0.56914485,1.3471951
101,0.46820286,0.5660912,1.3362111
102,0.46820286,0.5677446,1.2411257
103,0.46820286,0.56398636,1.195178
104,0.46820286,0.5690055,1.6440814
105,0.46793503,0.5658506,1.3066201
106,0.46793503,0.5668885,1.2787228
107,0.46793503,0.57394075,1.404785
108,0.46793503,0.5689173,1.404785
109,0.46793503,0.5641223,1.404785
110,0.46793503,0.5706906,1.404785
111,0.46793503,0.5760437,1.2904395
112,0.46644995,0.5663276,1.4289105
113,0.46644995,0.5679585,1.3002149
114,0.46644995,0.57428646,1.404785
115,0.46644995,0.5779049,1.4495661
116,0.46793503,0.5755941,1.3689553
117,0.46793503,0.57860255,1.3425131
118,0.46793503,0.5759175,1.2494941
119,0.46793503,0.5699652,1.2611473
120,0.46792597,0.5664024,1.3553407
121,0.46792597,0.56565636,1.357496
122,0.46699524,0.56601214,1.2257271
123,0.46793503,0.56766087,1.3686022
124,0.46793503,0.57893276,1.3041322
125,0.46793503,0.57531774,1.3098214
126,0.46793503,0.5770283,1.148777
127,0.46793503,0.5726151,1.404785
128,0.46793503,0.5734396,1.3192526
129,0.46793503,0.5745103,1.2297779
130,0.4643534,0.5767318,1.404785
131,0.4643534,0.57518584,1.4079168
132,0.4643534,0.5714856,1.4538826
133,0.4643534,0.56547743,1.2902925
134,0.46793503,0.57073236,1.2803422
135,0.46793503,0.5777969,1.3471951
136,0.46269637,0.570256,1.2213271
137,0.46269637,0.56606084,1.1469612
138,0.46269637,0.5755812,1.3915697
139,0.46269637,0.567095,1.5122178
140,0.46269637,0.5713462,1.404785
141,0.46269637,0.58022547,1.3490336
142,0.46793503,0.565933,1.3002149
143,0.46269637,0.5725809,1.3174419
144,0.46269637,0.57805663,1.5145346
145,0.45681083,0.57817173,1.2787591
146,0.45681083,0.56790084,1.5146463
